2026-02-28 20:52:01.433 | INFO     | models.tft_model:train:251 - Early stopping at epoch 14
2026-02-28 20:52:01.440 | SUCCESS  | models.tft_model:train:255 - TFT best val_loss: 1.0442
2026-02-28 20:52:05.197 | INFO     | models.ensemble:generate_signals:119 - Signal distribution (threshold=0.3665536523008045): BUY=69 (5.2%)  SELL=278 (21.1%)  HOLD=973 (73.7%)
2026-02-28 20:52:05.207 | INFO     | backtest.filters:apply_filters:120 - Filters [1h] 116/347 removed (67% survive) — trend=0 vol=2 volume=114 funding=0 regime=0
2026-02-28 20:52:05.211 | INFO     | backtest.engine:_compute_metrics:223 -  Results: Return=-4.63% | Sharpe=-0.92 | MaxDD=-13.25% | WinRate=33.82% | Trades=68 (L:26 S:42)
2026-02-28 20:52:05.227 | INFO     | models.tft_model:train:211 - Training TFT for optuna_trial on cuda — 8736 train samples
2026-02-28 20:52:08.789 | INFO     | models.tft_model:train:242 -   Epoch   0 | val_loss=1.0981 | val_acc=0.4691
2026-02-28 20:52:26.114 | INFO     | models.tft_model:train:242 -   Epoch   5 | val_loss=1.0950 | val_acc=0.4198
2026-02-28 20:52:43.770 | INFO     | models.tft_model:train:242 -   Epoch  10 | val_loss=1.0755 | val_acc=0.6111
2026-02-28 20:53:00.854 | INFO     | models.tft_model:train:242 -   Epoch  15 | val_loss=1.0847 | val_acc=0.5779
2026-02-28 20:53:15.726 | INFO     | models.tft_model:train:251 - Early stopping at epoch 19
2026-02-28 20:53:15.726 | SUCCESS  | models.tft_model:train:255 - TFT best val_loss: 1.0672
2026-02-28 20:53:19.439 | INFO     | models.ensemble:generate_signals:119 - Signal distribution (threshold=0.33888535820809085): BUY=0 (0.0%)  SELL=302 (22.9%)  HOLD=1018 (77.1%)
2026-02-28 20:53:19.449 | INFO     | backtest.filters:apply_filters:120 - Filters [1h] 127/302 removed (58% survive) — trend=0 vol=44 volume=83 funding=0 regime=0
2026-02-28 20:53:19.452 | INFO     | backtest.engine:_compute_metrics:223 -  Results: Return=10.26% | Sharpe=2.45 | MaxDD=-11.52% | WinRate=41.67% | Trades=36 (L:0 S:36)
2026-02-28 20:53:19.464 | INFO     | models.tft_model:train:211 - Training TFT for optuna_trial on cuda — 8748 train samples
2026-02-28 20:53:21.376 | INFO     | models.tft_model:train:242 -   Epoch   0 | val_loss=1.0703 | val_acc=0.7194
2026-02-28 20:53:31.078 | INFO     | models.tft_model:train:242 -   Epoch   5 | val_loss=1.0655 | val_acc=0.5459
2026-02-28 20:53:40.978 | INFO     | models.tft_model:train:242 -   Epoch  10 | val_loss=1.0840 | val_acc=0.5130
2026-02-28 20:53:42.965 | INFO     | models.tft_model:train:251 - Early stopping at epoch 11
2026-02-28 20:53:42.973 | SUCCESS  | models.tft_model:train:255 - TFT best val_loss: 1.0556
2026-02-28 20:53:46.764 | INFO     | models.ensemble:generate_signals:119 - Signal distribution (threshold=0.4371070798187974): BUY=0 (0.0%)  SELL=184 (13.9%)  HOLD=1136 (86.1%)
2026-02-28 20:53:46.771 | INFO     | backtest.filters:apply_filters:120 - Filters [1h] 74/184 removed (60% survive) — trend=0 vol=0 volume=74 funding=0 regime=0
2026-02-28 20:53:46.778 | INFO     | backtest.engine:_compute_metrics:223 -  Results: Return=8.21% | Sharpe=2.01 | MaxDD=-12.16% | WinRate=39.13% | Trades=23 (L:0 S:23)
2026-02-28 20:53:46.793 | INFO     | models.tft_model:train:211 - Training TFT for optuna_trial on cuda — 8712 train samples
2026-02-28 20:53:48.124 | INFO     | models.tft_model:train:242 -   Epoch   0 | val_loss=1.0962 | val_acc=0.7060
